codloc;localidad;codpostal;partido;provincia;codpart
"00019721";"ORATORIO";"W3427XAI";"MBURUCUYA";"W";"0645"
"00019724";"PASITO";"W3427XAJ";"MBURUCUYA";"W";"0645"
"00010018";"PASO AGUIRRE";"W3427XAP";"MBURUCUYA";"W";"0645"
"00019727";"POTRERO GRANDE";"W3427XAK";"MBURUCUYA";"W";"0645"
"00019728";"PUNTA GRANDE";"W3405XBE";"MBURUCUYA";"W";"0645"
"00019729";"SAN ANTONIO";"W3427XAG";"MBURUCUYA";"W";"0645"
"00010019";"SAN JUAN";"W3427XAQ";"MBURUCUYA";"W";"0645"
"00010020";"SAN LORENZO";"W3427XAR";"MBURUCUYA";"W";"0645"
"00010021";"SANTA ANA";"W3427XAS";"MBURUCUYA";"W";"0645"
"00010022";"SANTA TERESA";"W3427XAT";"MBURUCUYA";"W";"0645"
"00010023";"TOROS CORA";"W3427XAU";"MBURUCUYA";"W";"0645"
"00010024";"VELOSO";"W3427XAV";"MBURUCUYA";"W";"0645"
"00010025";"ALEN CUE";"W3471XAA";"MERCEDES";"W";"0646"
"00010026";"ALFONSO LOMAS";"W3471XAB";"MERCEDES";"W";"0646"
"00010027";"ARBOL SOLO";"W3230XAA";"MERCEDES";"W";"0646"
"00019730";"ARROYO GRANDE";"W3470XAB";"MERCEDES";"W";"0646"
"00010028";"BAYGORRIA";"W3230XAB";"MERCEDES";"W";"0646"
"00010029";"BOQUERON";"W3471XAC";"MERCEDES";"W";"0646"
"00010030";"CAAGUAZU";"W3472XAI";"MERCEDES";"W";"0646"
"00019734";"CALLEJON";"W3470XAC";"MERCEDES";"W";"0646"
"00019736";"CAPI VARI";"W3470XAD";"MERCEDES";"W";"0646"
"00019738";"CAPIGUARI";"W3470XAE";"MERCEDES";"W";"0646"
"00010031";"CAPITA MINI";"W3472XAJ";"MERCEDES";"W";"0646"
"00010032";"CAPITAN JOAQUIN MADARIAGA";"W3465XAJ";"MERCEDES";"W";"0646"
"00010033";"EL CERRITO";"W3472XAK";"MERCEDES";"W";"0646"
"00010034";"EL PILAR";"W3472XAL";"MERCEDES";"W";"0646"
"00010035";"EL REMANSO";"W3476XAF";"MERCEDES";"W";"0646"
"00019746";"ESTANCIA AGUACEROS";"W3470XAS";"MERCEDES";"W";"0646"
"00019750";"ESTANCIA CERRO VERDE";"W3470XAF";"MERCEDES";"W";"0646"
"00019751";"ESTANCIA GONZALEZ CRUZ";"W3470XAG";"MERCEDES";"W";"0646"
"00019753";"ESTANCIA ITA CAABO";"W3470XAH";"MERCEDES";"W";"0646"
"00019754";"ESTANCIA LA CALERA";"W3470XAI";"MERCEDES";"W";"0646"
"00019755";"ESTANCIA LA MARIA";"W3470XAJ";"MERCEDES";"W";"0646"
"00019756";"ESTANCIA MANDURE";"W3470XAK";"MERCEDES";"W";"0646"
"00019757";"ESTANCIA ROSARIO";"W3470XAL";"MERCEDES";"W";"0646"
"00019758";"ESTANCIA SANTA CRUZ";"W3470XAM";"MERCEDES";"W";"0646"
"00019759";"ESTANCIA TUNAS";"W3470XAV";"MERCEDES";"W";"0646"
"00010036";"FELIPE YOFRE";"";"MERCEDES";"W";"0646"
"00019760";"IBIRA PITA";"W3470XAW";"MERCEDES";"W";"0646"
"00010037";"ITA CORA";"W3470XAZ";"MERCEDES";"W";"0646"
"00010038";"ITA PUCU";"W3470XBA";"MERCEDES";"W";"0646"
"00010039";"ITATI RINCON";"W3470XBB";"MERCEDES";"W";"0646"
"00019764";"JUSTINO SOLARI";"W3476XAE";"MERCEDES";"W";"0646"
"00010040";"KILOMETRO 261";"W3476XAG";"MERCEDES";"W";"0646"
"00019769";"KILOMETRO 287 FCGU";"W3470XAN";"MERCEDES";"W";"0646"
"00019772";"KILOMETRO 296";"W3470XAO";"MERCEDES";"W";"0646"
"00010041";"LA AGRIPINA";"W3476XAH";"MERCEDES";"W";"0646"
"00010042";"LA AURORA";"W3472XAP";"MERCEDES";"W";"0646"
"00010043";"LA BELERMINA";"W3470XBC";"MERCEDES";"W";"0646"
"00010044";"LA CARLOTA";"W3472XAM";"MERCEDES";"W";"0646"
"00019776";"LA ESTRELLA";"W3476XAA";"MERCEDES";"W";"0646"
"00010045";"LA HAYDEE";"W3230XAC";"MERCEDES";"W";"0646"
"00010046";"LAS ELINAS";"W3472XAN";"MERCEDES";"W";"0646"
"00010047";"LAS ROSAS";"W3472XAO";"MERCEDES";"W";"0646"
"00019779";"MARIA DEL CARMEN";"W3476XAB";"MERCEDES";"W";"0646"
"00019781";"MARIA IDALINA";"W3476XAD";"MERCEDES";"W";"0646"
"00010048";"MARIANO I LOSAS EST SOLAR";"";"MERCEDES";"W";"0646"
"00010049";"MERCEDES";"";"MERCEDES";"W";"0646"
"00019783";"NARANJITO";"W3472XAE";"MERCEDES";"W";"0646"
"00019784";"PAIMBRE";"W3472XAF";"MERCEDES";"W";"0646"
"00019785";"PASAJE SANTA JUANA";"W3470XAT";"MERCEDES";"W";"0646"
"00019786";"PASO MESA";"W3470XAU";"MERCEDES";"W";"0646"
"00019788";"PASO PUCHETA";"W3472XAG";"MERCEDES";"W";"0646"
"00010050";"PAY UBRE CHICO";"W3470XAY";"MERCEDES";"W";"0646"
"00019789";"PIEDRA ITA PUCU";"W3470XAP";"MERCEDES";"W";"0646"
"00010051";"RINCON DE YAGUARY";"W3460XAZ";"MERCEDES";"W";"0646"
"00019793";"RINCON TRANQUERA GENERAL";"W3470XAQ";"MERCEDES";"W";"0646"
"00019794";"SALTO ITA JHASE";"W3470XAR";"MERCEDES";"W";"0646"
"00019795";"SAN CARLOS";"W3472XAA";"MERCEDES";"W";"0646"
"00019796";"SAN EDUARDO";"W3472XAB";"MERCEDES";"W";"0646"
"00019798";"SAN NICOLAS";"W3472XAC";"MERCEDES";"W";"0646"
"00019799";"SOLARI MARIANO I LOZA";"W3476XAC";"MERCEDES";"W";"0646"
"00019801";"TACURAL";"W3470XAX";"MERCEDES";"W";"0646"
"00010052";"TACURAL MERCEDES";"W3471XAD";"MERCEDES";"W";"0646"
"00019806";"TARANGULLO";"W3472XAH";"MERCEDES";"W";"0646"
"00019809";"TATARE";"W3472XAD";"MERCEDES";"W";"0646"
"00010053";"UGUAY";"W3471XAE";"MERCEDES";"W";"0646"
"00010054";"YUQUERI";"W3470XAA";"MERCEDES";"W";"0646"
"00019812";"ARROYO HORQUETA";"W3466XAM";"MONTE CASEROS";"W";"0647"
"00010056";"ARROYO MANGANGA";"W3220XAA";"MONTE CASEROS";"W";"0647"
"00010057";"ARROYO TIMBOY";"W3220XAB";"MONTE CASEROS";"W";"0647"
"00010058";"ARROYO TOTORAS";"W3220XAC";"MONTE CASEROS";"W";"0647"
"00010059";"BUEN RETIRO";"W3222XAA";"MONTE CASEROS";"W";"0647"
"00027577";"BUENA VISTA";"W3226XAG";"MONTE CASEROS";"W";"0647"
"00010060";"CAMBA CUA";"W3222XAB";"MONTE CASEROS";"W";"0647"
"00010061";"CASUARINA";"W3222XAC";"MONTE CASEROS";"W";"0647"
"00010062";"CHACRAS 1A SECCION";"W3220XAD";"MONTE CASEROS";"W";"0647"
"00010063";"CHACRAS 2A SECCION";"W3220XAP";"MONTE CASEROS";"W";"0647"
"00010064";"CHACRAS 3A SECCION";"W3220XAQ";"MONTE CASEROS";"W";"0647"
"00010065";"CHACRAS 4A SECCION";"W3220XAR";"MONTE CASEROS";"W";"0647"
"00010066";"CHIRCAL";"W3220XAS";"MONTE CASEROS";"W";"0647"
"00019815";"COLONIA BARRIENTES";"W3220XAH";"MONTE CASEROS";"W";"0647"
"00010067";"COLONIA LIBERTAD";"W3224XAE";"MONTE CASEROS";"W";"0647"
"00027570";"COLONIA MOTA";"W3226XAE";"MONTE CASEROS";"W";"0647"
"00019817";"CUATRO BOCAS";"W3220XAI";"MONTE CASEROS";"W";"0647"
"00010068";"EL CEIBO";"W3220XAT";"MONTE CASEROS";"W";"0647"
"00010069";"EL CHIRCAL";"W3220XAU";"MONTE CASEROS";"W";"0647"
"00010070";"EL PORVENIR COLONIA LIBERTAD";"W3224XAF";"MONTE CASEROS";"W";"0647"
"00010071";"ESTACION LIBERTAD";"W3224XAG";"MONTE CASEROS";"W";"0647"
"00010072";"ESTE ARGENTINO";"W3222XAK";"MONTE CASEROS";"W";"0647"
"00010073";"INDEPENDENCIA";"W3222XAD";"MONTE CASEROS";"W";"0647"
"00010074";"JUAN PUJOL";"";"MONTE CASEROS";"W";"0647"
"00010075";"KILOMETRO 104";"W3226XAA";"MONTE CASEROS";"W";"0647"
"00019820";"KILOMETRO 120";"W3222XAJ";"MONTE CASEROS";"W";"0647"
"00010076";"KILOMETRO 134";"W3222XAE";"MONTE CASEROS";"W";"0647"
"00010077";"KILOMETRO 148";"W3405XBF";"MONTE CASEROS";"W";"0647"
"00010078";"KILOMETRO 161";"W3220XAE";"MONTE CASEROS";"W";"0647"
"00010079";"KILOMETRO 167";"W3220XAF";"MONTE CASEROS";"W";"0647"
"00010080";"KILOMETRO 173";"W3220XAG";"MONTE CASEROS";"W";"0647"
"00010081";"KILOMETRO 182";"W3224XAA";"MONTE CASEROS";"W";"0647"
"00019848";"LA BLANCA";"W3466XAP";"MONTE CASEROS";"W";"0647"
"00010082";"LA FLOR";"W3222XAL";"MONTE CASEROS";"W";"0647"
"00019852";"LA FLORESTA";"W3466XAN";"MONTE CASEROS";"W";"0647"
"00010083";"LA FLORIDA";"W3220XAV";"MONTE CASEROS";"W";"0647"
"00010084";"LA PALMA";"W3224XAH";"MONTE CASEROS";"W";"0647"
"00027578";"LA VENTA";"W3226XAH";"MONTE CASEROS";"W";"0647"
"00010085";"MIRA FLORES";"W3222XAM";"MONTE CASEROS";"W";"0647"
"00010086";"MOCORETA";"";"MONTE CASEROS";"W";"0647"
"00010087";"MONTE CASEROS";"";"MONTE CASEROS";"W";"0647"
"00010088";"MOTA";"W3222XAN";"MONTE CASEROS";"W";"0647"
"00019858";"MOTA PIEDRITAS";"W3220XAJ";"MONTE CASEROS";"W";"0647"
"00010089";"PARADA LABOUGLE";"W3222XAO";"MONTE CASEROS";"W";"0647"
"00019864";"PASO ESTERITO";"W3220XAN";"MONTE CASEROS";"W";"0647"
"00019868";"PASO VALLEJOS";"W3220XAO";"MONTE CASEROS";"W";"0647"
"00027573";"PIEDRITAS";"W3226XAF";"MONTE CASEROS";"W";"0647"
"00010090";"PILINCHO";"W3222XAP";"MONTE CASEROS";"W";"0647"
"00010091";"PUERTO JUAN DE DIOS";"W3226XAD";"MONTE CASEROS";"W";"0647"
"00019870";"SAENZ VALIENTE";"W3220XAK";"MONTE CASEROS";"W";"0647"
"00010092";"SAN ANDRES";"W3226XAB";"MONTE CASEROS";"W";"0647"
"00010093";"SAN ANTONIO";"W3222XAF";"MONTE CASEROS";"W";"0647"
"00010094";"SAN FERMIN";"W3222XAG";"MONTE CASEROS";"W";"0647"
"00010095";"SAN FERNANDO";"W3222XAH";"MONTE CASEROS";"W";"0647"
"00019875";"SAN FRANCISCO";"W3220XAL";"MONTE CASEROS";"W";"0647"
"00010096";"SAN GREGORIO";"W3226XAC";"MONTE CASEROS";"W";"0647"
"00010097";"SAN JOSE EST LIBERTAD DP";"W3224XAB";"MONTE CASEROS";"W";"0647"
"00010098";"SAN LUIS EST LIBERTAD DP";"W3224XAC";"MONTE CASEROS";"W";"0647"
"00010099";"SAN MIGUEL ESTACION LIBERTAD";"W3224XAD";"MONTE CASEROS";"W";"0647"
"00010100";"SAN SALVADOR";"W3222XAI";"MONTE CASEROS";"W";"0647"
"00019878";"SAN VICENTE";"W3466XAO";"MONTE CASEROS";"W";"0647"
"00019881";"SANTA JUANA";"W3466XAQ";"MONTE CASEROS";"W";"0647"
"00010101";"SANTA LEA";"W3224XAI";"MONTE CASEROS";"W";"0647"
"00010102";"SANTA MAGDALENA";"W3222XAQ";"MONTE CASEROS";"W";"0647"
"00010103";"SANTA MARTA";"W3224XAJ";"MONTE CASEROS";"W";"0647"
"00010104";"SANTA RITA";"W3222XAR";"MONTE CASEROS";"W";"0647"
"00010105";"SANTO DOMINGO";"W3222XAS";"MONTE CASEROS";"W";"0647"
"00019887";"SIETE ARBOLES";"W3460XBA";"MONTE CASEROS";"W";"0647"
"00010106";"TACUABE";"W3222XAT";"MONTE CASEROS";"W";"0647"
"00010107";"TALLERES";"W3220XAW";"MONTE CASEROS";"W";"0647"
"00019888";"TEBLENARI";"W3476XAI";"MONTE CASEROS";"W";"0647"
"00010108";"TIMBOY";"W3222XAU";"MONTE CASEROS";"W";"0647"
"00019889";"TRES BOCAS";"W3220XAM";"MONTE CASEROS";"W";"0647"
"00010109";"VILLA LA FLORIDA";"W3220XAX";"MONTE CASEROS";"W";"0647"
"00010110";"BONPLAND";"";"PASO DE LOS LIBRES";"W";"0648"
"00019895";"CABRED";"W3232XAB";"PASO DE LOS LIBRES";"W";"0648"
"00010111";"EL PROGRESO";"W3230XAE";"PASO DE LOS LIBRES";"W";"0648"
"00019898";"ESTANCIA LA CAROLINA";"W3230XAL";"PASO DE LOS LIBRES";"W";"0648"
"00019896";"ESTANCIA LOMATORA";"W3230XAK";"PASO DE LOS LIBRES";"W";"0648"
"00010112";"KILOMETRO 204";"W3232XAA";"PASO DE LOS LIBRES";"W";"0648"
"00010113";"KILOMETRO 235";"W3234XAA";"PASO DE LOS LIBRES";"W";"0648"
"00010114";"KILOMETRO 268";"W3230XAF";"PASO DE LOS LIBRES";"W";"0648"
"00010115";"LA AMELIA";"W3230XAG";"PASO DE LOS LIBRES";"W";"0648"
"00010116";"LA COLORADA";"W3230XAH";"PASO DE LOS LIBRES";"W";"0648"
"00010117";"LA CONSTANCIA";"W3230XAI";"PASO DE LOS LIBRES";"W";"0648"
"00010118";"LA ELENA";"W3230XAJ";"PASO DE LOS LIBRES";"W";"0648"
"00010119";"LA VERDE";"W3230XAD";"PASO DE LOS LIBRES";"W";"0648"
"00010120";"LOS PINOS";"W3230XAW";"PASO DE LOS LIBRES";"W";"0648"
"00010121";"MADARIAGA";"W3230XAX";"PASO DE LOS LIBRES";"W";"0648"
"00010122";"MIRADOR";"W3230XAY";"PASO DE LOS LIBRES";"W";"0648"
"00010123";"MIRUNGA";"W3231XAA";"PASO DE LOS LIBRES";"W";"0648"
"00010124";"NUEVA ESPERANZA";"W3230XAZ";"PASO DE LOS LIBRES";"W";"0648"
"00010125";"NUEVA PALMIRA";"W3230XBA";"PASO DE LOS LIBRES";"W";"0648"
"00010126";"OMBUCITO";"W3230XBB";"PASO DE LOS LIBRES";"W";"0648"
"00010127";"PALMAR";"W3230XBC";"PASO DE LOS LIBRES";"W";"0648"
"00010128";"PALMITA";"W3230XBD";"PASO DE LOS LIBRES";"W";"0648"
"00010129";"PARADA PUCHETA";"";"PASO DE LOS LIBRES";"W";"0648"
"00010130";"PASO DE LOS LIBRES";"";"PASO DE LOS LIBRES";"W";"0648"
"00010131";"PASO LEDESMA";"W3234XAB";"PASO DE LOS LIBRES";"W";"0648"
"00019902";"PASO ROSARIO";"W3230XAV";"PASO DE LOS LIBRES";"W";"0648"
"00010132";"QUINTA SECCION OMBUCITO";"W3230XAM";"PASO DE LOS LIBRES";"W";"0648"
"00010133";"QUIYATI";"W3230XAN";"PASO DE LOS LIBRES";"W";"0648"
"00010134";"RECREO";"W3230XAO";"PASO DE LOS LIBRES";"W";"0648"
"00010135";"REDUCCION";"W3230XAP";"PASO DE LOS LIBRES";"W";"0648"
"00019903";"RINCON DE YAGUARY";"W3234XAD";"PASO DE LOS LIBRES";"W";"0648"
"00010136";"SAN ANTONIO";"W3234XAC";"PASO DE LOS LIBRES";"W";"0648"
"00010137";"SAN CARLOS";"W3230XAQ";"PASO DE LOS LIBRES";"W";"0648"
"00010138";"SAN FELIPE";"W3230XAR";"PASO DE LOS LIBRES";"W";"0648"
"00010139";"SAN FRANCISCO";"W3220XAY";"PASO DE LOS LIBRES";"W";"0648"
"00020552";"SAN FRANCISCO GUAVIRARI";"W3232XAG";"PASO DE LOS LIBRES";"W";"0648"
"00010140";"SAN IGNACIO";"W3232XAE";"PASO DE LOS LIBRES";"W";"0648"
"00019906";"SAN ISIDRO";"W3224XAK";"PASO DE LOS LIBRES";"W";"0648"
"00010141";"SAN JOAQUIN";"W3230XBE";"PASO DE LOS LIBRES";"W";"0648"
"00010142";"SAN JUAN";"W3230XBF";"PASO DE LOS LIBRES";"W";"0648"
"00010143";"SAN PALADIO";"W3230XBG";"PASO DE LOS LIBRES";"W";"0648"
"00010144";"SAN PEDRO";"W3230XBH";"PASO DE LOS LIBRES";"W";"0648"
"00010145";"SAN ROQUITO";"W3471XAF";"PASO DE LOS LIBRES";"W";"0648"
"00010146";"SAN SALVADOR";"W3471XAG";"PASO DE LOS LIBRES";"W";"0648"
"00010147";"SANTA EMILIA";"W3232XAF";"PASO DE LOS LIBRES";"W";"0648"
"00010148";"SANTA ISABEL";"W3230XBI";"PASO DE LOS LIBRES";"W";"0648"
"00010149";"SANTA RITA PARADA PUCHETA";"W3232XAC";"PASO DE LOS LIBRES";"W";"0648"
"00010150";"TAPEBICUA";"";"PASO DE LOS LIBRES";"W";"0648"
"00010151";"TRES HOJAS";"W3230XAS";"PASO DE LOS LIBRES";"W";"0648"
"00010152";"TRISTAN CHICO";"W3230XAT";"PASO DE LOS LIBRES";"W";"0648"
"00010153";"YAPEYU";"W3232XAD";"PASO DE LOS LIBRES";"W";"0648"
"00019916";"ANGUA";"W3420XAD";"SALADAS";"W";"0649"
"00010154";"ARROYO AMBROSIO";"W3420XAM";"SALADAS";"W";"0649"
"00019919";"ARROYO CEIBAL";"W3416XAV";"SALADAS";"W";"0649"
"00019922";"CARMAN";"W3420XBD";"SALADAS";"W";"0649"
"00019925";"CASUARINAS";"W3420XBE";"SALADAS";"W";"0649"
"00010155";"CNIA OFICIAL JUAN BAUTISTA";"W3420XAN";"SALADAS";"W";"0649"
"00019930";"COSTA DE ARROYO SAN LORENZO";"W3416XAW";"SALADAS";"W";"0649"
"00019933";"DOS OMBUES";"W3416XAX";"SALADAS";"W";"0649"
"00019934";"EL CARMEN";"W3420XAE";"SALADAS";"W";"0649"
"00010156";"ESTACION SALADAS";"W3428XAA";"SALADAS";"W";"0649"
"00019938";"GUAZU CORA";"W3420XAG";"SALADAS";"W";"0649"
"00019940";"JARDIN FLORIDO";"W3420XAH";"SALADAS";"W";"0649"
"00010157";"KILOMETRO 406";"W3420XAO";"SALADAS";"W";"0649"
"00010158";"KILOMETRO 431";"W3428XAB";"SALADAS";"W";"0649"
"00019935";"KM 425";"W3420XAF";"SALADAS";"W";"0649"
"00019942";"LA QUERENCIA";"W3420XAI";"SALADAS";"W";"0649"
"00019944";"LAGO ARIAS";"W3420XAJ";"SALADAS";"W";"0649"
"00019946";"LAURETTI";"W3420XAK";"SALADAS";"W";"0649"
"00019948";"LOMAS";"W3420XAL";"SALADAS";"W";"0649"
"00019949";"LOMAS SALADAS";"W3420XAP";"SALADAS";"W";"0649"
"00019951";"LOS LIRIOS";"W3420XAQ";"SALADAS";"W";"0649"
"00019954";"MEDIODIA";"W3420XAR";"SALADAS";"W";"0649"
"00019956";"MIRA FLORES";"W3420XAS";"SALADAS";"W";"0649"
"00019958";"MUCHAS ISLAS";"W3420XAT";"SALADAS";"W";"0649"
"00010159";"PAGO ALEGRE";"W3425XAC";"SALADAS";"W";"0649"
"00019960";"PAGO ARIAS";"W3420XAZ";"SALADAS";"W";"0649"
"00010160";"PAGO DE LOS DESEOS";"W3425XAD";"SALADAS";"W";"0649"
"00019963";"PARAJE AUGUA";"W3420XBB";"SALADAS";"W";"0649"
"00019964";"PASO NARANJITO";"W3420XBA";"SALADAS";"W";"0649"
"00019965";"PASTORES";"W3420XBC";"SALADAS";"W";"0649"
"00010161";"PINDONCITO";"W3420XBF";"SALADAS";"W";"0649"
"00019967";"REAL CUE";"W3416XAZ";"SALADAS";"W";"0649"
"00010162";"RINCON DE AMBROSIO";"W3416XBA";"SALADAS";"W";"0649"
"00019969";"RINCON DE SAN LORENZO";"W3416XAY";"SALADAS";"W";"0649"
"00019971";"RINCON SAN PEDRO";"W3420XAU";"SALADAS";"W";"0649"
"00010163";"SALADAS";"";"SALADAS";"W";"0649"
"00019973";"SAN EMILIO";"W3420XAV";"SALADAS";"W";"0649"
"00019974";"SAN FRANCISCO";"W3420XAW";"SALADAS";"W";"0649"
"00010164";"SAN LORENZO";"";"SALADAS";"W";"0649"
"00019976";"SAN NICOLAS";"W3420XAX";"SALADAS";"W";"0649"
"00019977";"SANTO DOMINGO";"W3420XAY";"SALADAS";"W";"0649"
"00019978";"SOLEDAD";"W3420XAA";"SALADAS";"W";"0649"
"00019979";"SOSA CUE";"W3420XAB";"SALADAS";"W";"0649"
"00019980";"ALBARDON";"W3412XAH";"SAN COSME";"W";"0650"
"00019981";"ARROYO PELON";"W3401XAP";"SAN COSME";"W";"0650"
"00010165";"ARROYO SAN JUAN";"W3409XAC";"SAN COSME";"W";"0650"
"00019982";"BUENA VISTA";"W3412XAI";"SAN COSME";"W";"0650"
"00019983";"COLONIA ALVAREZ";"W3401XAQ";"SAN COSME";"W";"0650"
"00010166";"COLONIA M ABERASTURY";"W3409XAD";"SAN COSME";"W";"0650"
"00019984";"COLONIA MARIA ESTHER";"W3401XAR";"SAN COSME";"W";"0650"
"00019986";"COLONIA MATILDE";"W3401XAS";"SAN COSME";"W";"0650"
"00019987";"COSTA";"W3401XAZ";"SAN COSME";"W";"0650"
"00019990";"COSTA RIO PARANA";"W3401XBA";"SAN COSME";"W";"0650"
"00010167";"COSTA TOLEDO";"W3409XAE";"SAN COSME";"W";"0650"
"00019992";"CUARTA SECCION ENSENADA GRANDE";"W3412XAO";"SAN COSME";"W";"0650"
"00019993";"DESAGUADERO";"W3403XAA";"SAN COSME";"W";"0650"
"00010168";"EL PELON";"W3401XAY";"SAN COSME";"W";"0650"
"00019995";"ENSENADA GRANDE";"W3412XAP";"SAN COSME";"W";"0650"
"00019996";"ENSENADITA";"W3412XAQ";"SAN COSME";"W";"0650"
"00019998";"INGENIO PRIMER CORRENTINO";"W3401XAT";"SAN COSME";"W";"0650"
"00019999";"ISLA IBATAY";"W3401XAU";"SAN COSME";"W";"0650"
"00020000";"JUAN RAMON VIDAL";"W3401XAV";"SAN COSME";"W";"0650"
"00020001";"MANDINGA";"W3412XAJ";"SAN COSME";"W";"0650"
"00010169";"MATILDE";"W3412XAK";"SAN COSME";"W";"0650"
"00010170";"PASO DE LA PATRIA";"";"SAN COSME";"W";"0650"
"00010171";"PUERTO ARAZA";"W3409XAB";"SAN COSME";"W";"0650"
"00020002";"PUERTO GONZALEZ";"W3409XAA";"SAN COSME";"W";"0650"
"00027584";"RINCON";"W3409XAF";"SAN COSME";"W";"0650"
"00010172";"SAN COSME";"";"SAN COSME";"W";"0650"
"00020003";"SAN JOSE";"W3401XAW";"SAN COSME";"W";"0650"
"00027587";"SAN JUAN";"W3409XAG";"SAN COSME";"W";"0650"
"00010173";"SANTA ANA";"";"SAN COSME";"W";"0650"
"00010174";"SANTA RITA";"W3412XAL";"SAN COSME";"W";"0650"
"00010175";"SANTO DOMINGO";"W3412XAM";"SAN COSME";"W";"0650"
"00010176";"SOCORRO";"W3412XAN";"SAN COSME";"W";"0650"
"00010177";"SOLEDAD";"W3412XAS";"SAN COSME";"W";"0650"
"00020004";"TALA CORA";"W3401XAX";"SAN COSME";"W";"0650"
"00020005";"VILLA CUE";"W3412XAR";"SAN COSME";"W";"0650"
"00010178";"VILLAGA CUE";"W3412XAT";"SAN COSME";"W";"0650"
"00020007";"AGUIRRE CUE";"W3403XAL";"SAN LUIS DEL PALMAR";"W";"0651"
"00020008";"AGUIRRE LOMAS";"W3403XAM";"SAN LUIS DEL PALMAR";"W";"0651"
"00020010";"ALBARDONES";"W3403XAN";"SAN LUIS DEL PALMAR";"W";"0651"
"00020011";"ALTA MORA";"W3403XAO";"SAN LUIS DEL PALMAR";"W";"0651"
"00020013";"ARROYO PONTON";"W3401XBB";"SAN LUIS DEL PALMAR";"W";"0651"
"00020014";"BARGONE";"W3403XAQ";"SAN LUIS DEL PALMAR";"W";"0651"
"00020017";"BREGAIN CUE";"W3403XAS";"SAN LUIS DEL PALMAR";"W";"0651"
"00020018";"BRIGANIS";"W3403XAT";"SAN LUIS DEL PALMAR";"W";"0651"
"00020016";"BROJA CUE";"W3403XAR";"SAN LUIS DEL PALMAR";"W";"0651"
"00020020";"CAMPO GRANDE";"W3403XAU";"SAN LUIS DEL PALMAR";"W";"0651"
"00020022";"CARABAJAL";"W3403XAP";"SAN LUIS DEL PALMAR";"W";"0651"
"00020024";"CARUSO APEADERO FCGU";"W3403XBO";"SAN LUIS DEL PALMAR";"W";"0651"
"00020026";"CAVIA CUE";"W3403XBQ";"SAN LUIS DEL PALMAR";"W";"0651"
"00010179";"CERRUDO CUE";"W3403XBT";"SAN LUIS DEL PALMAR";"W";"0651"
"00020028";"COLONIA LLANO";"W3403XBR";"SAN LUIS DEL PALMAR";"W";"0651"
"00010180";"COSTA GRANDE";"W3403XBU";"SAN LUIS DEL PALMAR";"W";"0651"
"00020030";"EL PONTON";"W3403XBP";"SAN LUIS DEL PALMAR";"W";"0651"
"00020031";"EL VASCO";"W3403XBS";"SAN LUIS DEL PALMAR";"W";"0651"
"00020033";"EMPEDRADO LIMPIO";"W3403XAW";"SAN LUIS DEL PALMAR";"W";"0651"
"00020034";"ESQUIVEL CUE";"W3403XAX";"SAN LUIS DEL PALMAR";"W";"0651"
"00020035";"GARABATA";"W3403XAY";"SAN LUIS DEL PALMAR";"W";"0651"
"00020037";"GARRIDO";"W3403XAZ";"SAN LUIS DEL PALMAR";"W";"0651"
"00020038";"GDOR JUAN EUSEBIO TORREN";"W3403XBA";"SAN LUIS DEL PALMAR";"W";"0651"
"00010181";"HERLITZKA";"W3403XBV";"SAN LUIS DEL PALMAR";"W";"0651"
"00020039";"KILOMETRO 31";"W3403XBB";"SAN LUIS DEL PALMAR";"W";"0651"
"00020040";"KILOMETRO 42";"W3403XBC";"SAN LUIS DEL PALMAR";"W";"0651"
"00020041";"KILOMETRO 49";"W3403XBD";"SAN LUIS DEL PALMAR";"W";"0651"
"00020043";"KILOMETRO 55";"W3403XBE";"SAN LUIS DEL PALMAR";"W";"0651"
"00020044";"KILOMETRO 57";"W3403XBF";"SAN LUIS DEL PALMAR";"W";"0651"
"00020045";"KILOMETRO 61";"W3403XBG";"SAN LUIS DEL PALMAR";"W";"0651"
"00020047";"KILOMETRO 76";"W3403XBH";"SAN LUIS DEL PALMAR";"W";"0651"
"00020048";"KILOMETRO 84";"W3403XBI";"SAN LUIS DEL PALMAR";"W";"0651"
"00020049";"KILOMETRO 89";"W3403XAB";"SAN LUIS DEL PALMAR";"W";"0651"
"00020050";"KILOMETRO 95";"W3403XAC";"SAN LUIS DEL PALMAR";"W";"0651"
"00020052";"LA ELOISA";"W3403XAD";"SAN LUIS DEL PALMAR";"W";"0651"
"00020053";"LAGUNA ALFONSO";"W3403XAE";"SAN LUIS DEL PALMAR";"W";"0651"
"00020054";"LAS PALMITAS";"W3403XAF";"SAN LUIS DEL PALMAR";"W";"0651"
"00010182";"LOMAS DE AGUIRRE";"W3405XBG";"SAN LUIS DEL PALMAR";"W";"0651"
"00020056";"LOMAS DE GALARZA";"W3403XAG";"SAN LUIS DEL PALMAR";"W";"0651"
"00010183";"LOMAS DE GONZALEZ";"W3403XBW";"SAN LUIS DEL PALMAR";"W";"0651"
"00020060";"LOMAS ESQUIVEL";"W3403XBJ";"SAN LUIS DEL PALMAR";"W";"0651"
"00020061";"MALOYA";"W3403XBK";"SAN LUIS DEL PALMAR";"W";"0651"
"00020062";"MONTE GRANDE";"W3403XBL";"SAN LUIS DEL PALMAR";"W";"0651"
